MIN_NUM_WORKERS,aggregation_algorithm,batch_size,best_acc,best_f1,best_loss,best_prec,best_recall,best_round,convnet_hidden1,convnet_hidden2,dataframe_path,dataset_name,dataset_path,device,early_stop_patience,encryption_mode,fedprox_mu,global_epoch,gpu_blacklist,he_backend,heartbeat_interval_hours,heavy_client_threshold,hf_repo_id,image_size,learning_rate,local_epoch,log_dir,model_name,models_percentage,notification_interval,num_classes,num_clients,num_custom_layers,num_images,num_parallel_executions,pc_name,plot_dir,round_timeout,server_join_timeout,server_ready_timeout,server_startup_timeout,splitting_dir,telegram_bot_token,telegram_chat_id,total_duration,weighted_aggregation,worker_id
8,FedProx,16,0.868421052631579,0.8665790200959806,0.3481327639402528,0.8795560981416243,0.868421052631579,18,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260611-205744_dataset_slices_sorted_Flair_worker_0.csv,dataset_slices_sorted_Flair,dataset/dataset_slices_sorted_Flair,cuda,5,no_encryption,0.05,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_run_0_ConvNet,ConvNet,1,100,2,8,-1,1452,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,244.18192720413208,True,0
8,FedProx,16,0.7039473684210527,0.6499318104762751,0.5813935806876734,0.7905269454272937,0.7039473684210527,4,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-072758_dataset_slices_sorted_Flair_worker_1.csv,dataset_slices_sorted_Flair,dataset/dataset_slices_sorted_Flair,cuda,5,homomorphic,0.05,5,[],ckks,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_Flair_run_1_ConvNet,ConvNet,1,100,2,8,-1,1452,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_Flair_run_1_ConvNet,1800,300,180,900,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_Flair_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,405.3482208251953,True,1
4,FedAvg,16,0.8513513513513513,0.8491567709813097,0.4391092509031296,0.854515160221682,0.8513513513513513,9,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-073212_dataset_slices_sorted_Flair_worker_0.csv,dataset_slices_sorted_Flair,dataset/dataset_slices_sorted_Flair,cuda,5,homomorphic,0.0,10,[],ckks,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_Flair_run_0_ConvNet,ConvNet,1,100,2,4,-1,1452,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_Flair_run_0_ConvNet,1800,300,180,900,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_Flair_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,436.6944377422333,True,0
2,FedAvg,16,0.8082191780821918,0.8057044537092185,0.5773604357079284,0.8088831422980152,0.8082191780821918,14,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260611-211515_dataset_slices_sorted_Flair_worker_1.csv,dataset_slices_sorted_Flair,dataset/dataset_slices_sorted_Flair,cuda,5,homomorphic,0.0,20,[],ckks,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_run_1_ConvNet,ConvNet,1,100,2,2,-1,1452,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_run_1_ConvNet,1800,300,180,900,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,331.30968022346497,True,1
8,FedAvg,16,0.5958904109589042,0.5934634050882491,0.719926907489561,0.5943584756136173,0.5958904109589042,3,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260611-211753_dataset_slices_sorted_Flair_augmented_worker_1.csv,dataset_slices_sorted_Flair_augmented,dataset/dataset_slices_sorted_Flair_augmented,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,ConvNet,1,100,2,8,-1,5808,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,1800,300,180,870,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,142.73566699028015,True,1
2,FedProx,16,0.8013698630136986,0.8025901706333778,0.6382045880572437,0.811716577921055,0.8013698630136986,19,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260611-211715_dataset_slices_sorted_Flair_worker_0.csv,dataset_slices_sorted_Flair,dataset/dataset_slices_sorted_Flair,cuda,5,homomorphic,0.05,20,[],ckks,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_run_0_ConvNet,ConvNet,1,100,2,2,-1,1452,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_run_0_ConvNet,1800,300,180,900,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,437.68302822113037,True,0
4,FedAvg,16,0.6455479452054794,0.648250809674721,1.5072460025567622,0.6693725724974927,0.6455479452054794,6,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-074901_dataset_slices_sorted_Flair_augmented_worker_1.csv,dataset_slices_sorted_Flair_augmented,dataset/dataset_slices_sorted_Flair_augmented,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,ConvNet,1,100,2,4,-1,5808,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,1800,300,180,870,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,249.92906308174133,True,1
2,FedAvg,16,0.6718213058419243,0.6686964683518302,0.7657761339520671,0.6677468483177748,0.6718213058419243,3,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-075324_dataset_slices_sorted_Flair_augmented_worker_1.csv,dataset_slices_sorted_Flair_augmented,dataset/dataset_slices_sorted_Flair_augmented,cuda,5,no_encryption,0.0,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,ConvNet,1,100,2,2,-1,5808,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,1800,300,180,870,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,240.2176959514618,True,1
2,FedAvg,16,0.6512027491408935,0.6216694752134007,0.6135643665323552,0.6468091371977879,0.6512027491408935,4,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-075656_dataset_slices_sorted_Flair_augmented_worker_1.csv,dataset_slices_sorted_Flair_augmented,dataset/dataset_slices_sorted_Flair_augmented,cuda,5,homomorphic,0.0,5,[],ckks,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,ConvNet,1,100,2,2,-1,5808,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,1800,300,180,1170,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_Flair_augmented_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,189.71514511108398,True,1
4,FedAvg,16,0.5955882352941176,0.5793258673693457,0.6898730134262758,0.5840214932126697,0.5955882352941176,3,-1,-1,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-080218_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_T1_run_1_ResNet34,ResNet34,1,100,2,4,4,1358,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_T1_run_1_ResNet34,1800,300,180,780,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_T1_run_1_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,94.84838199615479,True,1
2,FedProx,16,0.6305841924398625,0.5767636136124753,0.6501510100266368,0.6283137261934354,0.6305841924398625,19,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260611-213351_dataset_slices_sorted_Flair_augmented_worker_0.csv,dataset_slices_sorted_Flair_augmented,dataset/dataset_slices_sorted_Flair_augmented,cuda,5,no_encryption,0.05,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_augmented_run_0_ConvNet,ConvNet,1,100,2,2,-1,5808,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_augmented_run_0_ConvNet,1800,300,180,870,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_Flair_augmented_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,506.9306466579437,True,0
8,FedAvg,16,0.6397058823529411,0.5958132997295401,0.6653741282575271,0.6595298084268673,0.6397058823529411,4,-1,-1,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-080627_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_T1_run_0_ResNet34,ResNet34,1,100,2,8,2,1358,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_T1_run_0_ResNet34,1800,300,180,780,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_T1_run_0_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,135.25655841827393,True,0
8,FedProx,16,0.625,0.6112625446822513,0.6633681584807003,0.642008951016304,0.625,4,-1,-1,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-080652_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_T1_run_1_ResNet34,ResNet34,1,100,2,8,2,1358,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_T1_run_1_ResNet34,1800,300,180,780,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_T1_run_1_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,140.79156827926636,True,1
2,FedAvg,16,0.7058823529411765,0.706998496889099,0.5902469649034388,0.7119984216596855,0.7058823529411765,9,-1,-1,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260611-213646_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ResNet34,ResNet34,1,100,2,2,4,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ResNet34,1800,300,180,780,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,97.69250702857971,True,1
2,FedProx,16,0.6911764705882353,0.6909488795518207,0.618501719306497,0.7007846347759339,0.6911764705882353,8,-1,-1,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/csv\csv_DESKTOP-O3MBGM6\runs\20260605-111411_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/log\log_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_ResNet34,ResNet34,1,100,2,2,4,1358,2,,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\static/plots\plots_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_ResNet34,1800,300,180,780,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/run_dataset\split_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,156.78923678398132,True,0
4,FedAvg,16,0.6691176470588235,0.6226094479027366,0.6517895793213564,0.7145038215508672,0.6691176470588235,4,-1,-1,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/csv\csv_DESKTOP-O3MBGM6\runs\20260605-111640_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/log\log_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_1_ResNet34,ResNet34,1,100,2,4,2,1358,2,,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\static/plots\plots_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_1_ResNet34,1800,300,180,780,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/run_dataset\split_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_1_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,162.69629669189453,True,1
4,FedProx,16,0.6838235294117647,0.6570112638308379,0.6183402485707227,0.692793539580624,0.6838235294117647,5,-1,-1,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/csv\csv_DESKTOP-O3MBGM6\runs\20260605-111712_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/log\log_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_ResNet34,ResNet34,1,100,2,4,2,1358,2,,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\static/plots\plots_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_ResNet34,1800,300,180,780,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/run_dataset\split_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,164.2900950908661,True,0
2,FedAvg,16,0.7573529411764706,0.7555597311730716,0.52049340745982,0.7566876343560681,0.7573529411764706,17,-1,-1,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260611-214156_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,20,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ResNet34,ResNet34,1,100,2,2,2,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ResNet34,1800,300,180,780,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,184.109304189682,True,1
2,FedProx,16,0.7647058823529411,0.7638684028739151,0.5293868043843437,0.7665436629427627,0.7647058823529411,18,-1,-1,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/csv\csv_DESKTOP-O3MBGM6\runs\20260605-112215_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,20,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/log\log_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_ResNet34,ResNet34,1,100,2,2,2,1358,2,,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\static/plots\plots_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_ResNet34,1800,300,180,780,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/run_dataset\split_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,286.61604833602905,True,0
2,FedAvg,16,0.7169117647058824,0.7111094742614624,0.5829145443790099,0.7153025755392484,0.7169117647058824,4,-1,-1,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-082850_dataset_slices_sorted_T1_augmented_worker_0.csv,dataset_slices_sorted_T1_augmented,dataset/dataset_slices_sorted_T1_augmented,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_T1_augmented_run_0_ResNet34,ResNet34,1,100,2,2,2,5432,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_T1_augmented_run_0_ResNet34,1800,300,180,1020,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_T1_augmented_run_0_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,286.50797486305237,True,0
2,FedProx,16,0.6966911764705882,0.6984618284116436,0.5971573284443688,0.7059867662642834,0.6966911764705882,3,-1,-1,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-082902_dataset_slices_sorted_T1_augmented_worker_1.csv,dataset_slices_sorted_T1_augmented,dataset/dataset_slices_sorted_T1_augmented,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_T1_augmented_run_1_ResNet34,ResNet34,1,100,2,2,2,5432,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_T1_augmented_run_1_ResNet34,1800,300,180,1020,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_T1_augmented_run_1_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,284.31063628196716,True,1
8,FedAvg,16,0.5882352941176471,0.481952679673268,0.9416272009120268,0.5249475978174075,0.5882352941176471,3,-1,-1,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260611-214647_dataset_multy_sorted_T1_worker_1.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_1_ResNet34,ResNet34,1,100,3,8,2,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_1_ResNet34,1800,300,180,780,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_1_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,71.8780906200409,True,1
8,FedProx,16,0.5514705882352942,0.46330097651708907,0.9515686271821752,0.44081947464300403,0.5514705882352942,3,-1,-1,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-083439_dataset_multy_sorted_T1_worker_1.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_multy_sorted_T1_run_1_ResNet34,ResNet34,1,100,3,8,2,1358,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T1_run_1_ResNet34,1800,300,180,780,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_multy_sorted_T1_run_1_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,149.20834231376648,True,1
2,FedAvg,16,0.6911764705882353,0.6512116977045099,0.885663859984454,0.6179627867324887,0.6911764705882353,6,-1,-1,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-083845_dataset_multy_sorted_T1_worker_0.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_multy_sorted_T1_run_0_ResNet34,ResNet34,1,100,3,2,4,1358,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T1_run_0_ResNet34,1800,300,180,780,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_multy_sorted_T1_run_0_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,239.59937286376953,True,0
2,FedProx,16,0.6617647058823529,0.6275478198272316,0.7939988129279193,0.6182840878286798,0.6617647058823529,9,-1,-1,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/csv\csv_DESKTOP-O3MBGM6\runs\20260605-112508_dataset_multy_sorted_T1_worker_0.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.05,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/log\log_DESKTOP-O3MBGM6\dataset_multy_sorted_T1_run_0_ResNet34,ResNet34,1,100,3,2,4,1358,2,,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\static/plots\plots_DESKTOP-O3MBGM6\dataset_multy_sorted_T1_run_0_ResNet34,1800,300,180,780,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/run_dataset\split_DESKTOP-O3MBGM6\dataset_multy_sorted_T1_run_0_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,156.31882309913635,True,0
4,FedAvg,16,0.5882352941176471,0.542907863641331,0.8710046428091386,0.5311325871155331,0.5882352941176471,9,-1,-1,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260606-084318_dataset_multy_sorted_T1_worker_0.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_multy_sorted_T1_run_0_ResNet34,ResNet34,1,100,3,4,2,1358,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T1_run_0_ResNet34,1800,300,180,780,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_multy_sorted_T1_run_0_ResNet34,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,252.33539032936096,True,0
